TransactionID,Date,Symbol,TraderID,BuySell,Quantity,Price,Exchange
413,2023-01-18,AMZN,T2034,SELL,362,147.17,NASDAQ
414,2023-01-18,JNJ,T1101,SELL,447,164.61,NASDAQ
415,2023-01-19,XOM,T4049,BUY,407,112.08,NASDAQ
416,2023-01-19,AAPL,T7690,BUY,1904,182.93,NYSE
417,2023-01-19,CVX,T5487,SELL,1401,158.39,NYSE
418,2023-01-19,XOM,T9344,BUY,1601,114.53,NASDAQ
419,2023-01-19,CVX,T1937,SELL,318,170.35,NYSE
420,2023-01-19,AMZN,T4654,BUY,5997,154.17,NYSE
421,2023-01-19,AMZN,T5318,SELL,397,137.19,NASDAQ
422,2023-01-19,JPM,T7359,SELL,169,161.98,NASDAQ
423,2023-01-19,XOM,T6248,SELL,643,103.06,NYSE
424,2023-01-19,AAPL,T6193,BUY,1058,182.89,NASDAQ
425,2023-01-19,CVX,T9651,SELL,1081,153.99,NASDAQ
426,2023-01-19,AAPL,T7288,SELL,1232,179.51,NASDAQ
427,2023-01-19,GOOGL,T8385,BUY,517,134.18,NASDAQ
428,2023-01-19,BAC,T3515,SELL,55,31.69,NASDAQ
429,2023-01-19,JPM,T2257,BUY,365,143.78,NYSE
430,2023-01-19,MSFT,T1336,BUY,74,337.93,NYSE
431,2023-01-19,JPM,T3110,BUY,380,162.81,NASDAQ
432,2023-01-19,MSFT,T8305,SELL,362,347.57,NASDAQ
433,2023-01-19,GOOGL,T1042,SELL,112,144.64,NASDAQ
434,2023-01-19,AMZN,T5912,SELL,391,157.63,NYSE
435,2023-01-19,AMZN,T7068,BUY,404,153.66,NYSE
436,2023-01-20,MSFT,T4107,SELL,230,325.59,NASDAQ
437,2023-01-20,JPM,T7841,SELL,115,167.29,NASDAQ
438,2023-01-20,JPM,T7762,SELL,135,144.29,NYSE
439,2023-01-20,JNJ,T1095,BUY,512,152.99,NASDAQ
440,2023-01-20,PFE,T9187,BUY,1496,31.77,NYSE
441,2023-01-20,JNJ,T1552,SELL,828,153.24,NASDAQ
442,2023-01-20,JPM,T5065,SELL,2541,158.13,NYSE
443,2023-01-20,BAC,T4089,SELL,1881,33.46,NASDAQ
444,2023-01-20,AAPL,T7537,SELL,192,207.66,NASDAQ
445,2023-01-20,CVX,T8317,SELL,1163,143.52,NASDAQ
446,2023-01-20,AMZN,T8707,BUY,546,148.76,NYSE
447,2023-01-20,XOM,T3556,BUY,234,104.96,NASDAQ
448,2023-01-20,BAC,T7837,BUY,667,34.9,NYSE
449,2023-01-20,CVX,T4879,SELL,479,144.32,NYSE
450,2023-01-20,GOOGL,T3296,SELL,2977,137.51,NASDAQ
451,2023-01-20,MSFT,T6269,SELL,92,313.46,NYSE
452,2023-01-20,CVX,T6247,SELL,215,167.71,NASDAQ
453,2023-01-20,AAPL,T4292,SELL,286,177.74,NASDAQ
454,2023-01-20,JNJ,T6227,BUY,2275,161.55,NASDAQ
455,2023-01-20,AAPL,T7051,SELL,214,174.31,NASDAQ
456,2023-01-20,BAC,T1404,SELL,211,34.13,NASDAQ
457,2023-01-20,JNJ,T5649,BUY,1120,153.29,NASDAQ
458,2023-01-20,JPM,T8746,BUY,2150,165.62,NASDAQ
459,2023-01-20,XOM,T8461,BUY,484,107.16,NASDAQ
460,2023-01-20,XOM,T8591,SELL,1046,99.96,NYSE
461,2023-01-20,JNJ,T1643,SELL,697,159.34,NYSE
462,2023-01-20,JPM,T3619,SELL,1087,149.86,NYSE
463,2023-01-20,JPM,T4492,BUY,345,141.79,NASDAQ
464,2023-01-20,MSFT,T2323,SELL,336,306.05,NYSE
465,2023-01-23,AAPL,T4372,SELL,1377,176.29,NASDAQ
466,2023-01-23,PFE,T7258,BUY,865,28.44,NYSE
467,2023-01-23,XOM,T4855,SELL,535,107.37,NASDAQ
468,2023-01-23,JNJ,T9538,SELL,393,148.94,NASDAQ
469,2023-01-23,JNJ,T2200,BUY,199,167.62,NASDAQ
470,2023-01-23,MSFT,T7053,SELL,788,330.84,NYSE
471,2023-01-23,AAPL,T4561,BUY,1926,181.75,NASDAQ
472,2023-01-23,AAPL,T3595,SELL,218,183.76,NYSE
473,2023-01-23,AMZN,T9063,BUY,997,129.35,NYSE
474,2023-01-23,BAC,T9713,BUY,551,32.62,NASDAQ
475,2023-01-23,CVX,T7312,BUY,63,157.35,NASDAQ
476,2023-01-23,CVX,T4800,SELL,63,154.38,NYSE
477,2023-01-23,CVX,T3680,SELL,91,138.02,NASDAQ
478,2023-01-23,GOOGL,T9293,BUY,674,135.2,NASDAQ
479,2023-01-23,AMZN,T1259,BUY,194,147.84,NYSE
480,2023-01-23,PFE,T3934,SELL,1523,27.61,NYSE
481,2023-01-23,PFE,T4276,SELL,282,28.6,NASDAQ
482,2023-01-23,MSFT,T5805,BUY,4810,352.28,NYSE
483,2023-01-23,AAPL,T4556,BUY,57,185.95,NASDAQ
484,2023-01-23,CVX,T9196,SELL,581,155.6,NYSE
485,2023-01-23,JNJ,T7394,SELL,1126,153.44,NYSE
486,2023-01-23,CVX,T1792,BUY,668,145.3,NASDAQ
487,2023-01-23,XOM,T3027,BUY,352,110.51,NYSE
488,2023-01-23,XOM,T1719,BUY,1544,103.03,NYSE
489,2023-01-23,XOM,T1264,SELL,817,113.78,NYSE
490,2023-01-24,CVX,T1398,SELL,162,146.61,NASDAQ
491,2023-01-24,CVX,T6709,SELL,387,150.05,NYSE
492,2023-01-24,JNJ,T7889,BUY,61,170.25,NYSE
493,2023-01-24,BAC,T5883,BUY,216,30.51,NASDAQ
494,2023-01-24,JPM,T3541,SELL,100,145.24,NYSE
495,2023-01-24,BAC,T8122,SELL,194,35.51,NASDAQ
496,2023-01-24,XOM,T4056,BUY,285,102.7,NASDAQ
497,2023-01-24,JPM,T8367,BUY,225,161.12,NYSE
498,2023-01-24,AMZN,T2063,BUY,580,150.76,NASDAQ
499,2023-01-24,AMZN,T3172,SELL,7677,159.85,NYSE
500,2023-01-24,AAPL,T1613,BUY,1200,187.01,NASDAQ
501,2023-01-24,JNJ,T9730,SELL,1044,157.18,NASDAQ
502,2023-01-24,JPM,T1555,SELL,1092,161.82,NASDAQ
503,2023-01-24,XOM,T4717,BUY,325,109.43,NYSE
504,2023-01-24,XOM,T2109,SELL,1219,103.86,NYSE
505,2023-01-24,JPM,T2733,SELL,370,155.34,NASDAQ
506,2023-01-24,JPM,T3478,BUY,164,157.42,NASDAQ
507,2023-01-24,AAPL,T3249,BUY,959,170.54,NASDAQ
508,2023-01-24,XOM,T1616,SELL,863,109.27,NYSE
509,2023-01-24,MSFT,T9709,SELL,658,316.42,NYSE
510,2023-01-24,GOOGL,T6678,SELL,274,138.05,NASDAQ
511,2023-01-24,JPM,T7237,BUY,380,151.35,NASDAQ
512,2023-01-24,XOM,T4207,SELL,219,105.51,NYSE
513,2023-01-24,XOM,T1960,BUY,1948,110.6,NYSE
514,2023-01-24,CVX,T8888,SELL,1279,170.65,NASDAQ
515,2023-01-24,JPM,T4086,BUY,365,151.96,NYSE
516,2023-01-24,AMZN,T2189,SELL,2123,135.68,NYSE
517,2023-01-24,CVX,T6096,SELL,379,155.96,NASDAQ
518,2023-01-24,GOOGL,T9274,SELL,159,135.17,NYSE
519,2023-01-24,AMZN,T2189,SELL,954,154.65,NYSE
520,2023-01-24,GOOGL,T3216,BUY,705,145.56,NYSE
521,2023-01-24,JPM,T7718,BUY,127,147.07,NYSE
522,2023-01-25,JPM,T2175,BUY,440,140.28,NYSE
523,2023-01-25,AMZN,T9845,SELL,163,136.26,NASDAQ
524,2023-01-25,AAPL,T9071,BUY,73,184.0,NASDAQ
525,2023-01-25,MSFT,T5977,SELL,226,336.21,NYSE
526,2023-01-25,XOM,T6894,BUY,252,102.07,NYSE
527,2023-01-25,AAPL,T9342,BUY,427,198.27,NYSE
528,2023-01-25,AMZN,T5625,BUY,620,141.15,NYSE
529,2023-01-25,XOM,T1944,BUY,119,107.92,NASDAQ
530,2023-01-25,GOOGL,T3937,BUY,218,126.85,NYSE
531,2023-01-25,CVX,T6063,BUY,352,157.43,NYSE
532,2023-01-25,CVX,T9403,SELL,2362,156.53,NYSE
533,2023-01-25,GOOGL,T3460,SELL,365,143.97,NASDAQ
534,2023-01-25,GOOGL,T8795,BUY,2812,136.3,NASDAQ
535,2023-01-25,AAPL,T4781,BUY,156,170.95,NYSE
536,2023-01-25,JNJ,T1075,SELL,439,158.44,NYSE
537,2023-01-25,CVX,T2871,BUY,66,151.36,NASDAQ
538,2023-01-25,CVX,T5860,SELL,370,154.79,NYSE
539,2023-01-25,GOOGL,T9190,BUY,181,141.76,NYSE
540,2023-01-25,JPM,T7045,BUY,262,159.26,NASDAQ
541,2023-01-25,AMZN,T7359,SELL,840,153.73,NASDAQ
542,2023-01-25,BAC,T1367,SELL,3885,35.26,NASDAQ
543,2023-01-25,GOOGL,T5623,SELL,163,133.15,NASDAQ
544,2023-01-25,JNJ,T6204,SELL,1051,153.21,NYSE
545,2023-01-25,PFE,T4964,BUY,436,27.95,NYSE
546,2023-01-25,BAC,T8015,SELL,499,33.82,NASDAQ
547,2023-01-25,JPM,T4162,SELL,372,150.92,NYSE
548,2023-01-25,JPM,T6568,BUY,300,158.32,NYSE
549,2023-01-25,CVX,T9627,BUY,1306,153.42,NASDAQ
550,2023-01-25,JPM,T7484,SELL,122,158.67,NYSE
551,2023-01-25,MSFT,T5541,SELL,383,312.02,NYSE
552,2023-01-25,JPM,T1509,BUY,372,152.94,NYSE
553,2023-01-25,BAC,T8581,BUY,113,32.35,NASDAQ
554,2023-01-25,AAPL,T9906,SELL,383,173.82,NASDAQ
555,2023-01-25,GOOGL,T5273,SELL,1225,141.47,NYSE
556,2023-01-25,XOM,T1002,SELL,840,113.8,NASDAQ
557,2023-01-25,PFE,T5146,BUY,123,28.3,NASDAQ
558,2023-01-25,GOOGL,T5215,BUY,398,142.06,NYSE
559,2023-01-25,PFE,T9355,SELL,146,29.77,NYSE
560,2023-01-25,BAC,T7031,BUY,394,36.67,NYSE
561,2023-01-26,JPM,T8759,SELL,682,157.21,NASDAQ
562,2023-01-26,JPM,T9866,BUY,150,155.11,NASDAQ
563,2023-01-26,XOM,T5886,BUY,172,103.93,NASDAQ
564,2023-01-26,GOOGL,T9111,SELL,178,130.67,NASDAQ
565,2023-01-26,JPM,T7976,SELL,131,146.32,NASDAQ
566,2023-01-26,MSFT,T6878,BUY,189,323.9,NASDAQ
567,2023-01-26,CVX,T9386,SELL,383,143.01,NYSE
568,2023-01-26,CVX,T7208,SELL,935,160.42,NYSE
569,2023-01-26,MSFT,T2898,BUY,426,301.8,NYSE
570,2023-01-26,BAC,T6831,BUY,176,33.01,NASDAQ
571,2023-01-26,GOOGL,T6624,SELL,210,150.56,NASDAQ
572,2023-01-26,CVX,T2437,BUY,1479,144.77,NYSE
573,2023-01-26,JNJ,T6813,SELL,1238,160.2,NASDAQ
574,2023-01-26,AAPL,T9050,BUY,2321,179.44,NYSE
575,2023-01-26,XOM,T1954,SELL,165,99.2,NYSE
576,2023-01-26,MSFT,T6365,SELL,392,344.91,NYSE
577,2023-01-26,XOM,T3898,SELL,110,104.62,NASDAQ
578,2023-01-26,PFE,T9513,SELL,133,29.66,NASDAQ
579,2023-01-26,GOOGL,T8549,BUY,233,143.89,NASDAQ
580,2023-01-26,BAC,T4690,SELL,708,31.66,NASDAQ
581,2023-01-26,GOOGL,T4624,SELL,600,137.19,NYSE
582,2023-01-26,AAPL,T1390,SELL,491,191.94,NYSE
583,2023-01-26,CVX,T4375,SELL,311,166.05,NYSE
584,2023-01-26,JPM,T4142,BUY,509,154.38,NASDAQ
585,2023-01-26,JNJ,T1807,BUY,61,157.51,NYSE
586,2023-01-27,CVX,T7661,BUY,727,156.27,NASDAQ
587,2023-01-27,GOOGL,T5161,BUY,457,149.53,NYSE
588,2023-01-27,BAC,T2836,BUY,558,32.57,NYSE
589,2023-01-27,JNJ,T8683,SELL,571,165.61,NYSE
590,2023-01-27,JNJ,T7224,SELL,1129,164.64,NYSE
591,2023-01-27,XOM,T8270,BUY,1909,102.72,NASDAQ
592,2023-01-27,MSFT,T9960,BUY,2773,296.92,NYSE
593,2023-01-27,BAC,T8573,SELL,433,31.05,NASDAQ
594,2023-01-27,MSFT,T8462,SELL,142,332.02,NASDAQ
595,2023-01-27,XOM,T2796,SELL,253,107.11,NYSE
596,2023-01-27,XOM,T4975,BUY,129,101.22,NASDAQ
597,2023-01-27,GOOGL,T3901,BUY,195,139.98,NASDAQ
598,2023-01-27,AAPL,T9300,SELL,191,174.03,NASDAQ
599,2023-01-27,AAPL,T3936,SELL,164,161.74,NYSE
600,2023-01-27,GOOGL,T7963,SELL,812,137.59,NASDAQ
601,2023-01-27,PFE,T9626,BUY,259,28.61,NYSE
602,2023-01-27,BAC,T4294,SELL,398,30.12,NASDAQ
603,2023-01-27,AMZN,T3887,BUY,579,136.68,NYSE
604,2023-01-27,AMZN,T2198,BUY,28,147.76,NYSE
605,2023-01-27,AAPL,T1991,SELL,474,180.57,NYSE
606,2023-01-27,AMZN,T5774,SELL,712,152.79,NYSE
607,2023-01-27,AAPL,T8976,SELL,702,172.43,NASDAQ
608,2023-01-27,XOM,T1418,BUY,868,108.4,NYSE
609,2023-01-30,BAC,T2653,BUY,367,31.78,NYSE
610,2023-01-30,PFE,T6049,SELL,54,29.54,NASDAQ
611,2023-01-30,XOM,T1429,SELL,547,98.39,NASDAQ
612,2023-01-30,PFE,T4671,SELL,571,30.68,NYSE
613,2023-01-30,BAC,T5482,BUY,57,31.48,NASDAQ
614,2023-01-30,AAPL,T7153,SELL,834,201.62,NYSE
615,2023-01-30,JNJ,T7587,BUY,258,166.5,NYSE
616,2023-01-30,AMZN,T5723,SELL,163,149.27,NYSE
617,2023-01-30,JPM,T2138,BUY,698,155.0,NYSE
618,2023-01-30,XOM,T7403,SELL,416,100.63,NYSE
619,2023-01-30,MSFT,T8183,SELL,649,347.68,NYSE
620,2023-01-30,PFE,T8338,SELL,540,29.97,NASDAQ
621,2023-01-30,BAC,T6513,BUY,145,33.05,NYSE
622,2023-01-30,XOM,T1142,SELL,112,103.99,NYSE
623,2023-01-30,PFE,T6476,BUY,1557,30.03,NASDAQ
624,2023-01-30,CVX,T8774,SELL,992,151.66,NASDAQ
625,2023-01-30,PFE,T2594,BUY,124,27.31,NYSE
626,2023-01-30,JNJ,T4509,SELL,307,144.39,NASDAQ
627,2023-01-30,GOOGL,T6386,BUY,64,150.35,NASDAQ
628,2023-01-30,AAPL,T4181,BUY,294,156.84,NASDAQ
629,2023-01-30,PFE,T4647,SELL,266,28.81,NASDAQ
630,2023-01-30,BAC,T1699,BUY,116,33.03,NASDAQ
631,2023-01-30,GOOGL,T1676,BUY,1273,143.59,NASDAQ
632,2023-01-30,XOM,T6341,BUY,457,101.9,NYSE
633,2023-01-30,BAC,T4450,SELL,268,30.91,NASDAQ
634,2023-01-30,AMZN,T9985,BUY,4397,150.23,NASDAQ
635,2023-01-30,GOOGL,T3308,BUY,217,138.4,NASDAQ
636,2023-01-30,CVX,T2567,BUY,90,154.0,NASDAQ
637,2023-01-30,AAPL,T3201,SELL,1378,184.89,NASDAQ
638,2023-01-30,JPM,T3202,SELL,92,168.93,NASDAQ
639,2023-01-30,XOM,T2267,SELL,873,102.96,NYSE
640,2023-01-30,PFE,T4179,SELL,691,27.95,NASDAQ
641,2023-01-30,JNJ,T3901,BUY,198,152.06,NASDAQ
642,2023-01-31,CVX,T4003,SELL,3689,146.85,NYSE
643,2023-01-31,JPM,T5411,SELL,2549,161.56,NASDAQ
644,2023-01-31,XOM,T7887,BUY,557,103.52,NASDAQ
645,2023-01-31,AMZN,T2697,BUY,115,150.85,NASDAQ
646,2023-01-31,BAC,T1356,SELL,719,32.12,NYSE
647,2023-01-31,PFE,T2073,SELL,935,30.66,NYSE
648,2023-01-31,MSFT,T7281,SELL,435,314.61,NYSE
649,2023-01-31,JPM,T3189,SELL,1584,165.26,NASDAQ
650,2023-01-31,AAPL,T6092,BUY,222,163.99,NYSE
651,2023-01-31,GOOGL,T1478,SELL,388,127.95,NASDAQ
652,2023-01-31,AAPL,T8421,SELL,222,162.15,NASDAQ
653,2023-01-31,BAC,T5831,SELL,553,31.6,NYSE
654,2023-01-31,XOM,T6117,BUY,516,103.9,NYSE
655,2023-01-31,JNJ,T9361,BUY,282,168.38,NYSE
656,2023-01-31,BAC,T5395,BUY,111,32.89,NYSE
657,2023-01-31,BAC,T3525,SELL,1563,33.38,NYSE
658,2023-01-31,JPM,T6771,SELL,220,161.84,NASDAQ
659,2023-01-31,BAC,T8535,SELL,1141,31.52,NYSE
660,2023-01-31,JPM,T5026,BUY,147,158.0,NYSE
661,2023-01-31,MSFT,T5197,BUY,599,349.68,NYSE
662,2023-01-31,GOOGL,T5554,BUY,340,130.25,NASDAQ
663,2023-01-31,MSFT,T2821,BUY,370,345.55,NASDAQ
664,2023-01-31,BAC,T6949,BUY,69,34.75,NYSE
665,2023-01-31,JPM,T7225,BUY,1259,160.34,NASDAQ
666,2023-01-31,AMZN,T2676,SELL,76,153.04,NASDAQ
667,2023-01-31,MSFT,T4798,BUY,1024,328.97,NYSE
668,2023-01-31,PFE,T8512,SELL,1046,27.16,NASDAQ
669,2023-01-31,AMZN,T4348,SELL,127,148.46,NASDAQ
670,2023-01-31,CVX,T3808,BUY,147,151.79,NASDAQ
671,2023-01-31,PFE,T1948,BUY,6298,28.28,NASDAQ
672,2023-01-31,JPM,T1136,SELL,426,147.27,NYSE
673,2023-01-31,JNJ,T8968,SELL,208,165.43,NYSE
674,2023-02-01,MSFT,T9285,SELL,716,319.11,NYSE
675,2023-02-01,MSFT,T5108,BUY,249,304.76,NASDAQ
676,2023-02-01,MSFT,T1249,SELL,174,353.06,NASDAQ
677,2023-02-01,AMZN,T8606,SELL,42,152.79,NYSE
678,2023-02-01,MSFT,T7777,SELL,157,320.36,NYSE
679,2023-02-01,BAC,T6125,BUY,156,33.54,NASDAQ
680,2023-02-01,XOM,T6329,BUY,328,107.01,NASDAQ
681,2023-02-01,BAC,T8201,SELL,1126,33.11,NASDAQ
682,2023-02-01,MSFT,T5237,BUY,209,340.98,NYSE
683,2023-02-01,JNJ,T6775,SELL,135,164.18,NYSE
684,2023-02-01,XOM,T5486,BUY,525,99.7,NASDAQ
685,2023-02-01,PFE,T4222,SELL,599,30.25,NYSE
686,2023-02-01,PFE,T1648,BUY,211,29.88,NYSE
687,2023-02-01,BAC,T6424,SELL,293,33.23,NASDAQ
688,2023-02-01,XOM,T1148,BUY,516,107.09,NYSE
689,2023-02-01,AMZN,T5692,SELL,770,132.68,NASDAQ
690,2023-02-01,JPM,T7961,BUY,203,155.26,NYSE
691,2023-02-01,JPM,T7139,SELL,323,146.86,NYSE
692,2023-02-01,CVX,T3121,BUY,274,161.26,NYSE
693,2023-02-01,XOM,T8917,BUY,119,102.2,NYSE
694,2023-02-01,XOM,T3477,SELL,554,107.23,NYSE
695,2023-02-01,AMZN,T5957,BUY,478,142.03,NYSE
696,2023-02-01,AMZN,T9816,BUY,961,142.11,NYSE
697,2023-02-01,XOM,T8844,SELL,789,114.02,NYSE
698,2023-02-02,MSFT,T1246,BUY,365,317.75,NASDAQ
699,2023-02-02,PFE,T4107,BUY,354,29.12,NASDAQ
700,2023-02-02,PFE,T4817,BUY,344,28.78,NASDAQ
701,2023-02-02,XOM,T9181,BUY,512,105.89,NASDAQ
702,2023-02-02,GOOGL,T9170,SELL,1980,139.75,NYSE
703,2023-02-02,CVX,T1760,BUY,361,150.63,NASDAQ
704,2023-02-02,CVX,T5952,BUY,2678,155.62,NASDAQ
705,2023-02-02,JPM,T9396,SELL,103,147.52,NASDAQ
706,2023-02-02,JNJ,T8918,SELL,96,171.91,NYSE
707,2023-02-02,XOM,T2287,BUY,720,106.76,NYSE
708,2023-02-02,BAC,T7160,SELL,136,33.9,NYSE
709,2023-02-02,AAPL,T7762,BUY,67,202.13,NASDAQ
710,2023-02-02,AMZN,T1394,BUY,421,139.99,NASDAQ
711,2023-02-02,MSFT,T6801,BUY,1156,315.4,NASDAQ
712,2023-02-02,AAPL,T4213,BUY,35,175.85,NASDAQ
713,2023-02-02,CVX,T9327,BUY,2378,147.54,NASDAQ
714,2023-02-02,CVX,T4482,BUY,297,158.36,NYSE
715,2023-02-02,JPM,T9967,SELL,362,146.57,NYSE
716,2023-02-02,JNJ,T7909,BUY,593,165.5,NASDAQ
717,2023-02-02,PFE,T2959,BUY,218,31.36,NASDAQ
718,2023-02-02,GOOGL,T4588,BUY,3242,138.6,NYSE
719,2023-02-02,BAC,T6965,SELL,612,30.47,NASDAQ
720,2023-02-02,JNJ,T4165,SELL,1042,172.43,NASDAQ
721,2023-02-02,JPM,T1987,BUY,549,151.03,NYSE
722,2023-02-03,CVX,T1374,BUY,1227,148.21,NASDAQ
723,2023-02-03,XOM,T3392,BUY,381,103.48,NYSE
724,2023-02-03,MSFT,T4863,BUY,5567,316.71,NYSE
725,2023-02-03,PFE,T1303,SELL,207,30.87,NYSE
726,2023-02-03,MSFT,T7181,BUY,384,307.52,NYSE
727,2023-02-03,GOOGL,T4758,SELL,291,159.0,NASDAQ
728,2023-02-03,JNJ,T7358,SELL,116,144.94,NASDAQ
729,2023-02-03,CVX,T5055,SELL,358,155.73,NYSE
730,2023-02-03,JNJ,T1950,SELL,143,158.32,NYSE
731,2023-02-03,XOM,T9874,BUY,236,100.5,NYSE
732,2023-02-03,AAPL,T1912,SELL,116,190.59,NYSE
733,2023-02-03,JPM,T2722,BUY,1304,171.13,NASDAQ
734,2023-02-03,PFE,T6639,BUY,246,28.52,NASDAQ
735,2023-02-03,CVX,T2350,BUY,160,158.65,NASDAQ
736,2023-02-03,JPM,T1942,BUY,710,158.95,NASDAQ
737,2023-02-03,AMZN,T5263,SELL,214,163.29,NASDAQ
738,2023-02-03,MSFT,T8679,SELL,231,332.4,NYSE
739,2023-02-03,JNJ,T8124,SELL,700,153.89,NYSE
740,2023-02-03,JPM,T3583,SELL,144,172.28,NASDAQ
741,2023-02-03,JNJ,T8444,SELL,90,153.81,NYSE
742,2023-02-03,AAPL,T4547,BUY,204,188.11,NASDAQ
743,2023-02-06,MSFT,T5001,BUY,1058,301.21,NASDAQ
744,2023-02-06,XOM,T9412,BUY,132,108.55,NYSE
745,2023-02-06,AAPL,T6647,SELL,574,182.21,NASDAQ
746,2023-02-06,AAPL,T7850,SELL,114,176.32,NASDAQ
747,2023-02-06,MSFT,T5638,BUY,1358,316.38,NASDAQ
748,2023-02-06,MSFT,T7613,SELL,1890,315.65,NASDAQ
749,2023-02-06,BAC,T5983,BUY,1327,33.35,NYSE
750,2023-02-06,XOM,T9689,BUY,322,104.33,NYSE
751,2023-02-06,GOOGL,T6362,BUY,543,146.59,NYSE
752,2023-02-06,JNJ,T5266,SELL,1302,154.44,NYSE
753,2023-02-06,AAPL,T6137,SELL,275,176.26,NASDAQ
754,2023-02-06,PFE,T7635,SELL,2338,29.28,NYSE
755,2023-02-06,JNJ,T2065,SELL,528,164.92,NYSE
756,2023-02-06,XOM,T1403,BUY,5313,114.83,NYSE
757,2023-02-06,JPM,T9431,BUY,269,152.49,NYSE
758,2023-02-06,BAC,T9879,SELL,249,32.47,NYSE
759,2023-02-06,BAC,T3147,BUY,365,32.77,NYSE
760,2023-02-06,PFE,T9287,BUY,363,29.96,NYSE
761,2023-02-06,BAC,T1650,SELL,553,31.17,NYSE
762,2023-02-06,BAC,T1703,BUY,143,30.47,NASDAQ
763,2023-02-06,BAC,T5998,SELL,1087,34.35,NYSE
764,2023-02-06,AMZN,T9502,BUY,842,147.11,NASDAQ
765,2023-02-06,MSFT,T8407,BUY,37,324.86,NASDAQ
766,2023-02-06,JNJ,T5331,BUY,187,146.65,NYSE
767,2023-02-06,AAPL,T8210,SELL,159,172.37,NASDAQ
768,2023-02-06,JNJ,T9727,BUY,146,159.32,NASDAQ
769,2023-02-06,CVX,T7125,SELL,141,165.16,NASDAQ
770,2023-02-06,XOM,T9466,SELL,197,110.42,NASDAQ
771,2023-02-07,CVX,T9462,BUY,384,161.91,NYSE
772,2023-02-07,JNJ,T6201,SELL,168,144.81,NASDAQ
773,2023-02-07,GOOGL,T8615,BUY,212,128.95,NYSE
774,2023-02-07,JNJ,T4961,BUY,262,153.35,NASDAQ
775,2023-02-07,AMZN,T8837,SELL,308,143.41,NYSE
776,2023-02-07,XOM,T5457,SELL,145,106.27,NASDAQ
777,2023-02-07,AAPL,T7817,BUY,1116,179.94,NASDAQ
778,2023-02-07,BAC,T9734,BUY,181,34.4,NASDAQ
779,2023-02-07,PFE,T8679,SELL,157,30.87,NASDAQ
780,2023-02-07,JNJ,T3485,SELL,443,160.78,NASDAQ
781,2023-02-07,AAPL,T8258,SELL,468,183.5,NASDAQ
782,2023-02-07,AAPL,T2015,SELL,96,187.68,NYSE
783,2023-02-07,BAC,T3273,BUY,2916,32.26,NYSE
784,2023-02-07,JNJ,T2576,BUY,484,167.19,NASDAQ
785,2023-02-07,PFE,T1325,BUY,230,28.27,NYSE
786,2023-02-07,CVX,T9484,BUY,745,149.71,NASDAQ
787,2023-02-07,JPM,T1633,BUY,1833,158.37,NYSE
788,2023-02-07,AMZN,T8306,BUY,237,139.05,NASDAQ
789,2023-02-07,AAPL,T4563,BUY,187,181.63,NYSE
790,2023-02-07,CVX,T9265,BUY,997,154.33,NYSE
791,2023-02-07,JPM,T5217,BUY,107,160.93,NYSE
792,2023-02-07,JPM,T7178,SELL,1195,151.94,NYSE
793,2023-02-07,AAPL,T1293,BUY,531,176.56,NASDAQ
794,2023-02-07,GOOGL,T6756,SELL,119,141.12,NYSE
795,2023-02-07,XOM,T2610,SELL,479,104.82,NYSE
796,2023-02-07,BAC,T1244,BUY,640,32.67,NYSE
797,2023-02-07,BAC,T2117,BUY,688,33.17,NASDAQ
798,2023-02-07,AMZN,T5231,BUY,1003,150.19,NASDAQ
799,2023-02-07,PFE,T8317,SELL,426,28.17,NASDAQ
800,2023-02-07,MSFT,T3116,BUY,13,334.0,NASDAQ
801,2023-02-07,JPM,T3532,BUY,157,157.35,NYSE
802,2023-02-07,MSFT,T4704,BUY,155,321.77,NYSE
803,2023-02-07,MSFT,T9332,BUY,529,332.73,NASDAQ
804,2023-02-08,XOM,T1675,BUY,2441,104.27,NASDAQ
805,2023-02-08,JNJ,T1941,SELL,398,158.64,NYSE
806,2023-02-08,XOM,T9432,SELL,3568,99.1,NYSE
807,2023-02-08,MSFT,T7996,SELL,1433,354.02,NYSE
808,2023-02-08,BAC,T6023,SELL,541,34.9,NYSE
809,2023-02-08,JPM,T1414,BUY,318,165.25,NYSE
810,2023-02-08,BAC,T4375,BUY,879,31.13,NASDAQ
811,2023-02-08,AMZN,T5919,BUY,278,147.68,NYSE
812,2023-02-08,MSFT,T3345,SELL,169,300.4,NASDAQ
813,2023-02-08,CVX,T7186,BUY,577,159.38,NASDAQ
814,2023-02-08,PFE,T6001,BUY,4215,30.33,NYSE
815,2023-02-08,JPM,T9866,SELL,1712,150.53,NASDAQ
816,2023-02-08,CVX,T7968,BUY,1343,146.43,NASDAQ
817,2023-02-08,AAPL,T9513,BUY,211,173.8,NYSE
818,2023-02-08,PFE,T5884,SELL,241,30.13,NYSE
819,2023-02-08,JNJ,T3168,BUY,281,155.67,NASDAQ
820,2023-02-08,JPM,T6837,BUY,113,151.51,NYSE
821,2023-02-08,AAPL,T7122,SELL,948,173.71,NASDAQ
822,2023-02-08,GOOGL,T1569,SELL,336,133.48,NASDAQ
823,2023-02-08,GOOGL,T2969,SELL,226,130.21,NASDAQ
824,2023-02-08,AMZN,T4171,BUY,76,153.15,NYSE
825,2023-02-08,XOM,T7499,BUY,687,96.83,NASDAQ
